ticket_id,bus_id,route_id,source_stop,destination_stop,boarding_date,boarding_time,passenger_count
TKT00449,B103,R01,S06,S07,01-09-2026,18:43,3
TKT00450,B401,R04,S03,S01,02-09-2026,08:31,3
TKT00451,B202,R02,S02,S16,03-09-2026,16:49,1
TKT00452,B102,R01,S01,S08,04-09-2026,07:23,2
TKT00453,B302,R03,S16,S20,05-09-2026,15:11,2
TKT00454,B502,R05,S02,S07,06-09-2026,06:38,3
TKT00455,B303,R03,S06,S07,07-09-2026,17:42,1
TKT00456,B302,R03,S20,S22,08-09-2026,10:59,1
TKT00457,B201,R02,S13,S15,09-09-2026,15:44,1
TKT00458,B402,R04,S07,S05,10-09-2026,18:22,2
TKT00459,B302,R03,S21,S23,11-09-2026,19:43,1
TKT00460,B101,R01,S06,S07,12-09-2026,18:58,3
TKT00461,B303,R03,S15,S06,13-09-2026,16:47,1
TKT00462,B101,R01,S04,S07,14-09-2026,19:26,3
TKT00463,B403,R04,S06,S05,01-09-2026,17:17,2
TKT00464,B402,R04,S24,S07,02-09-2026,09:18,1
TKT00465,B403,R04,S03,S28,03-09-2026,17:46,3
TKT00466,B501,R05,S13,S03,04-09-2026,17:46,3
TKT00467,B103,R01,S08,S10,05-09-2026,21:18,1
TKT00468,B102,R01,S05,S07,06-09-2026,17:36,3
TKT00469,B402,R04,S06,S03,07-09-2026,16:06,1
TKT00470,B103,R01,S06,S08,08-09-2026,13:32,1
TKT00471,B303,R03,S22,S23,09-09-2026,07:52,3
TKT00472,B401,R04,S07,S01,10-09-2026,18:57,4
TKT00473,B302,R03,S21,S22,11-09-2026,11:44,2
TKT00474,B201,R02,S12,S13,12-09-2026,18:01,2
TKT00475,B302,R03,S20,S21,13-09-2026,18:25,2
TKT00476,B202,R02,S12,S18,14-09-2026,17:01,1
TKT00477,B303,R03,S21,S23,01-09-2026,09:51,2
TKT00478,B401,R04,S05,S03,02-09-2026,07:56,2
TKT00479,B301,R03,S20,S21,03-09-2026,09:53,2
TKT00480,B402,R04,S05,S28,04-09-2026,18:48,1
TKT00481,B201,R02,S02,S15,05-09-2026,18:49,2
TKT00482,B301,R03,S07,S21,06-09-2026,17:45,3
TKT00483,B402,R04,S28,S01,07-09-2026,08:48,3
TKT00484,B102,R01,S07,S09,08-09-2026,14:04,1
TKT00485,B103,R01,S02,S07,09-09-2026,08:45,2
TKT00486,B101,R01,S06,S08,10-09-2026,18:23,1
TKT00487,B102,R01,S08,S09,11-09-2026,12:27,3
TKT00488,B103,R01,S07,S10,12-09-2026,17:04,2
TKT00489,B102,R01,S02,S08,13-09-2026,10:03,2
TKT00490,B101,R01,S04,S05,14-09-2026,07:07,3
TKT00491,B103,R01,S03,S10,01-09-2026,19:36,1
TKT00492,B501,R05,S02,S20,02-09-2026,17:45,3
TKT00493,B101,R01,S05,S07,03-09-2026,18:52,3
TKT00494,B201,R02,S13,S02,04-09-2026,17:39,2
TKT00495,B102,R01,S02,S03,05-09-2026,08:39,2
TKT00496,B402,R04,S05,S01,06-09-2026,20:31,1
TKT00497,B302,R03,S22,S23,07-09-2026,16:23,1
TKT00498,B401,R04,S05,S03,08-09-2026,08:46,3
TKT00499,B401,R04,S26,S05,09-09-2026,19:53,2
TKT00500,B301,R03,S06,S20,10-09-2026,09:53,2
TKT00501,B401,R04,S03,S01,11-09-2026,07:37,2
TKT00502,B402,R04,S03,S01,12-09-2026,08:06,2
TKT00503,B201,R02,S02,S17,13-09-2026,09:14,3
TKT00504,B401,R04,S26,S01,14-09-2026,07:38,1
TKT00505,B503,R05,S03,S04,01-09-2026,18:02,3
TKT00506,B401,R04,S07,S05,02-09-2026,14:11,2
TKT00507,B301,R03,S16,S07,03-09-2026,17:31,1
TKT00508,B302,R03,S19,S06,04-09-2026,18:29,2
TKT00509,B203,R02,S02,S16,05-09-2026,17:30,1
TKT00510,B303,R03,S20,S21,06-09-2026,18:46,1
TKT00511,B102,R01,S01,S02,07-09-2026,09:21,3
TKT00512,B503,R05,S11,S31,08-09-2026,19:45,5
TKT00513,B201,R02,S14,S17,09-09-2026,07:17,2
TKT00514,B302,R03,S06,S23,10-09-2026,08:14,1
TKT00515,B203,R02,S12,S15,11-09-2026,07:51,2
TKT00516,B101,R01,S05,S08,12-09-2026,09:25,1
TKT00517,B202,R02,S02,S16,13-09-2026,15:56,2
TKT00518,B203,R02,S15,S17,14-09-2026,07:25,2
TKT00519,B202,R02,S16,S17,01-09-2026,09:31,5
TKT00520,B501,R05,S29,S02,02-09-2026,17:19,2
TKT00521,B403,R04,S05,S03,03-09-2026,19:35,4
TKT00522,B303,R03,S06,S22,04-09-2026,08:22,2
TKT00523,B101,R01,S05,S09,05-09-2026,18:02,2
TKT00524,B102,R01,S05,S07,06-09-2026,07:06,1
TKT00525,B403,R04,S07,S03,07-09-2026,18:32,3
TKT00526,B102,R01,S08,S09,08-09-2026,07:13,5
TKT00527,B501,R05,S07,S20,09-09-2026,08:48,2
TKT00528,B201,R02,S16,S18,10-09-2026,08:10,1
TKT00529,B301,R03,S06,S20,11-09-2026,12:22,2
TKT00530,B303,R03,S22,S23,12-09-2026,17:30,1
TKT00531,B203,R02,S16,S17,13-09-2026,17:06,3
TKT00532,B301,R03,S20,S23,14-09-2026,17:41,4
TKT00533,B101,R01,S01,S02,01-09-2026,15:21,2
TKT00534,B103,R01,S07,S08,02-09-2026,19:01,2
TKT00535,B402,R04,S05,S28,03-09-2026,13:40,1
TKT00536,B103,R01,S03,S05,04-09-2026,08:32,3
TKT00537,B101,R01,S07,S09,05-09-2026,08:31,2
TKT00538,B503,R05,S07,S20,06-09-2026,07:17,3
TKT00539,B501,R05,S11,S03,07-09-2026,10:23,1
TKT00540,B103,R01,S05,S08,08-09-2026,08:22,1
TKT00541,B402,R04,S06,S05,09-09-2026,16:11,2
TKT00542,B402,R04,S05,S03,10-09-2026,06:03,1
TKT00543,B103,R01,S07,S08,11-09-2026,10:50,2
TKT00544,B403,R04,S06,S05,12-09-2026,10:30,2
TKT00545,B103,R01,S02,S03,13-09-2026,10:48,2
TKT00546,B102,R01,S07,S09,14-09-2026,19:41,2
TKT00547,B103,R01,S02,S09,01-09-2026,09:47,1
TKT00548,B103,R01,S07,S10,02-09-2026,09:47,1
TKT00549,B401,R04,S24,S07,03-09-2026,09:43,3
TKT00550,B301,R03,S22,S23,04-09-2026,14:11,1
TKT00551,B302,R03,S16,S06,05-09-2026,17:48,3
TKT00552,B103,R01,S08,S09,06-09-2026,12:46,1
TKT00553,B101,R01,S02,S07,07-09-2026,10:40,1
TKT00554,B201,R02,S15,S16,08-09-2026,18:29,2
TKT00555,B102,R01,S02,S06,09-09-2026,18:41,4
TKT00556,B403,R04,S25,S01,10-09-2026,07:26,3
TKT00557,B102,R01,S05,S07,11-09-2026,18:00,2
TKT00558,B302,R03,S20,S22,12-09-2026,19:45,4
TKT00559,B203,R02,S02,S15,13-09-2026,19:14,2
TKT00560,B202,R02,S12,S17,14-09-2026,09:38,3
TKT00561,B303,R03,S19,S21,01-09-2026,18:15,1
TKT00562,B101,R01,S01,S03,02-09-2026,14:19,2
TKT00563,B302,R03,S15,S22,03-09-2026,17:57,2
TKT00564,B101,R01,S06,S07,04-09-2026,17:21,2
TKT00565,B301,R03,S21,S23,05-09-2026,18:07,1
TKT00566,B102,R01,S03,S05,06-09-2026,10:31,1
TKT00567,B102,R01,S05,S09,07-09-2026,09:38,4
TKT00568,B401,R04,S06,S01,08-09-2026,17:55,3
TKT00569,B301,R03,S21,S22,09-09-2026,19:54,2
TKT00570,B502,R05,S02,S07,10-09-2026,07:44,2
TKT00571,B203,R02,S11,S13,11-09-2026,07:57,2
TKT00572,B302,R03,S16,S06,12-09-2026,07:43,1
TKT00573,B302,R03,S20,S22,13-09-2026,17:29,2
TKT00574,B301,R03,S19,S06,14-09-2026,18:31,2
TKT00575,B301,R03,S16,S15,01-09-2026,21:08,1
TKT00576,B202,R02,S16,S18,02-09-2026,09:31,3
TKT00577,B303,R03,S06,S07,03-09-2026,13:02,1
TKT00578,B101,R01,S08,S09,04-09-2026,19:42,1
TKT00579,B301,R03,S16,S19,05-09-2026,19:34,4
TKT00580,B402,R04,S24,S05,06-09-2026,07:09,3
TKT00581,B201,R02,S14,S15,07-09-2026,16:24,1
TKT00582,B102,R01,S09,S10,08-09-2026,19:21,1
TKT00583,B501,R05,S02,S04,09-09-2026,17:04,1
TKT00584,B401,R04,S25,S05,10-09-2026,18:15,1
TKT00585,B202,R02,S13,S18,11-09-2026,19:12,1
TKT00586,B202,R02,S02,S18,12-09-2026,18:36,1
TKT00587,B302,R03,S07,S20,13-09-2026,21:56,1
TKT00588,B301,R03,S16,S20,14-09-2026,17:50,2
TKT00589,B402,R04,S25,S07,01-09-2026,19:38,1
TKT00590,B103,R01,S07,S09,02-09-2026,08:28,5
TKT00591,B101,R01,S01,S05,03-09-2026,07:34,4
TKT00592,B103,R01,S05,S08,04-09-2026,06:52,1
TKT00593,B401,R04,S05,S03,05-09-2026,09:16,3
TKT00594,B503,R05,S13,S03,06-09-2026,09:02,2
TKT00595,B101,R01,S04,S10,07-09-2026,12:02,1
TKT00596,B103,R01,S03,S05,08-09-2026,14:36,1
TKT00597,B302,R03,S15,S07,09-09-2026,20:46,1
TKT00598,B103,R01,S04,S05,10-09-2026,15:18,1
TKT00599,B401,R04,S07,S05,11-09-2026,07:47,1
TKT00600,B203,R02,S15,S16,12-09-2026,08:01,2
TKT00601,B402,R04,S26,S03,13-09-2026,18:36,1
TKT00602,B301,R03,S19,S21,14-09-2026,06:25,1
TKT00603,B201,R02,S11,S15,01-09-2026,10:19,4
TKT00604,B102,R01,S01,S02,02-09-2026,16:49,1
TKT00605,B103,R01,S07,S08,03-09-2026,19:39,2
TKT00606,B103,R01,S02,S04,04-09-2026,10:36,2
TKT00607,B103,R01,S07,S08,05-09-2026,13:30,1
TKT00608,B403,R04,S03,S01,06-09-2026,18:29,2
TKT00609,B302,R03,S20,S21,07-09-2026,08:14,1
TKT00610,B302,R03,S22,S23,08-09-2026,07:06,5
TKT00611,B302,R03,S16,S07,09-09-2026,08:11,2
TKT00612,B503,R05,S07,S20,10-09-2026,10:21,3
TKT00613,B102,R01,S06,S10,11-09-2026,13:33,1
TKT00614,B401,R04,S07,S28,12-09-2026,19:02,2
TKT00615,B501,R05,S04,S20,13-09-2026,08:53,2
TKT00616,B101,R01,S04,S05,14-09-2026,17:10,4
TKT00617,B203,R02,S11,S14,01-09-2026,14:50,1
TKT00618,B501,R05,S31,S04,02-09-2026,17:48,1
TKT00619,B301,R03,S19,S20,03-09-2026,07:34,2
TKT00620,B403,R04,S06,S01,04-09-2026,19:33,3
TKT00621,B301,R03,S06,S07,05-09-2026,12:18,1
TKT00622,B102,R01,S06,S07,06-09-2026,17:05,1
TKT00623,B401,R04,S24,S03,07-09-2026,07:30,3
TKT00624,B301,R03,S07,S22,08-09-2026,16:39,2
TKT00625,B303,R03,S21,S22,09-09-2026,09:19,1
TKT00626,B403,R04,S06,S01,10-09-2026,19:36,2
TKT00627,B503,R05,S30,S11,11-09-2026,09:24,2
TKT00628,B202,R02,S16,S18,12-09-2026,17:13,3
TKT00629,B103,R01,S07,S08,13-09-2026,08:57,4
TKT00630,B303,R03,S21,S22,14-09-2026,13:09,1
TKT00631,B503,R05,S30,S13,01-09-2026,17:16,1
TKT00632,B401,R04,S05,S28,02-09-2026,17:41,2
TKT00633,B102,R01,S02,S07,03-09-2026,11:00,3
TKT00634,B103,R01,S07,S08,04-09-2026,08:09,2
TKT00635,B101,R01,S07,S09,05-09-2026,19:21,3
TKT00636,B102,R01,S06,S07,06-09-2026,07:18,5
TKT00637,B502,R05,S02,S03,07-09-2026,19:28,2
TKT00638,B101,R01,S05,S07,08-09-2026,17:21,3
TKT00639,B102,R01,S02,S07,09-09-2026,14:45,1
TKT00640,B101,R01,S06,S07,10-09-2026,17:56,3
TKT00641,B401,R04,S07,S03,11-09-2026,17:40,2
TKT00642,B101,R01,S04,S05,12-09-2026,09:26,2
TKT00643,B101,R01,S03,S04,13-09-2026,15:22,3
TKT00644,B103,R01,S01,S10,14-09-2026,08:41,3
TKT00645,B401,R04,S28,S01,01-09-2026,18:16,1
TKT00646,B302,R03,S19,S06,02-09-2026,19:38,4
TKT00647,B502,R05,S07,S20,03-09-2026,17:11,2
TKT00648,B401,R04,S24,S03,04-09-2026,17:39,2
TKT00649,B102,R01,S01,S06,05-09-2026,18:22,2
TKT00650,B301,R03,S16,S19,06-09-2026,18:13,4
TKT00651,B502,R05,S29,S07,07-09-2026,17:31,2
TKT00652,B103,R01,S02,S07,08-09-2026,08:05,2
TKT00653,B101,R01,S04,S10,09-09-2026,18:53,2
TKT00654,B303,R03,S21,S23,10-09-2026,19:08,2
TKT00655,B202,R02,S11,S12,11-09-2026,13:30,1
TKT00656,B402,R04,S26,S05,12-09-2026,21:11,1
TKT00657,B201,R02,S13,S02,13-09-2026,10:53,2
TKT00658,B401,R04,S05,S01,14-09-2026,08:59,1
TKT00659,B102,R01,S05,S07,01-09-2026,17:39,3
TKT00660,B302,R03,S07,S20,02-09-2026,11:08,1
TKT00661,B103,R01,S04,S05,03-09-2026,19:23,3
TKT00662,B301,R03,S15,S22,04-09-2026,11:14,1
TKT00663,B402,R04,S07,S03,05-09-2026,17:44,2
TKT00664,B301,R03,S15,S06,06-09-2026,17:36,3
TKT00665,B102,R01,S05,S09,07-09-2026,07:35,2
TKT00666,B303,R03,S22,S23,08-09-2026,09:42,2
TKT00667,B501,R05,S02,S07,09-09-2026,19:16,2
TKT00668,B203,R02,S12,S16,10-09-2026,18:53,1
TKT00669,B102,R01,S07,S10,11-09-2026,15:29,2
TKT00670,B503,R05,S07,S20,12-09-2026,07:19,2
TKT00671,B402,R04,S06,S05,13-09-2026,19:00,2
TKT00672,B401,R04,S06,S03,14-09-2026,07:32,1
TKT00673,B501,R05,S02,S04,01-09-2026,17:22,2
TKT00674,B102,R01,S04,S08,02-09-2026,21:15,1
TKT00675,B302,R03,S20,S21,03-09-2026,11:26,3
TKT00676,B302,R03,S07,S20,04-09-2026,07:52,1
TKT00677,B101,R01,S02,S05,05-09-2026,10:55,1
TKT00678,B303,R03,S20,S23,06-09-2026,09:56,1
TKT00679,B203,R02,S14,S17,07-09-2026,07:02,4
TKT00680,B203,R02,S02,S16,08-09-2026,18:33,2
TKT00681,B503,R05,S07,S20,09-09-2026,09:43,2
TKT00682,B101,R01,S09,S10,10-09-2026,17:44,2
TKT00683,B401,R04,S05,S01,11-09-2026,17:42,3
TKT00684,B202,R02,S15,S17,12-09-2026,18:01,3
TKT00685,B401,R04,S06,S03,13-09-2026,19:57,4
TKT00686,B302,R03,S19,S22,14-09-2026,07:45,1
TKT00687,B403,R04,S03,S01,01-09-2026,17:06,2
TKT00688,B103,R01,S03,S07,02-09-2026,09:23,1
TKT00689,B203,R02,S02,S16,03-09-2026,09:29,4
TKT00690,B401,R04,S03,S01,04-09-2026,19:57,2
TKT00691,B103,R01,S05,S06,05-09-2026,18:25,3
TKT00692,B303,R03,S16,S06,06-09-2026,12:18,2
TKT00693,B101,R01,S02,S05,07-09-2026,09:52,1
TKT00694,B102,R01,S08,S10,08-09-2026,19:42,2
TKT00695,B302,R03,S20,S23,09-09-2026,18:42,3
TKT00696,B103,R01,S04,S06,10-09-2026,13:20,2
TKT00697,B103,R01,S03,S09,11-09-2026,17:34,2
TKT00698,B203,R02,S16,S17,12-09-2026,19:10,3
TKT00699,B103,R01,S07,S09,13-09-2026,08:21,2
TKT00700,B403,R04,S07,S06,14-09-2026,09:23,2
TKT00701,B501,R05,S02,S03,01-09-2026,15:57,1
TKT00702,B101,R01,S09,S10,02-09-2026,09:47,3
TKT00703,B403,R04,S05,S01,03-09-2026,17:41,3
TKT00704,B403,R04,S05,S28,04-09-2026,17:55,3
TKT00705,B302,R03,S19,S20,05-09-2026,17:43,2
TKT00706,B202,R02,S02,S18,06-09-2026,18:38,3
TKT00707,B503,R05,S29,S13,07-09-2026,19:24,1
TKT00708,B203,R02,S16,S17,08-09-2026,09:41,2
TKT00709,B302,R03,S21,S23,09-09-2026,19:38,2
TKT00710,B302,R03,S15,S21,10-09-2026,14:34,2
TKT00711,B101,R01,S07,S10,11-09-2026,17:40,2
TKT00712,B102,R01,S06,S07,12-09-2026,08:15,3
TKT00713,B102,R01,S04,S09,13-09-2026,08:47,4
TKT00714,B402,R04,S07,S06,14-09-2026,09:42,2
TKT00715,B501,R05,S04,S07,01-09-2026,19:28,2
TKT00716,B301,R03,S06,S20,02-09-2026,18:56,2
TKT00717,B501,R05,S31,S07,03-09-2026,17:52,2
TKT00718,B503,R05,S03,S04,04-09-2026,12:43,1
TKT00719,B102,R01,S04,S05,05-09-2026,18:02,4
TKT00720,B201,R02,S14,S15,06-09-2026,18:02,2
TKT00721,B403,R04,S03,S28,07-09-2026,11:58,2
TKT00722,B301,R03,S07,S21,08-09-2026,11:23,2
TKT00723,B303,R03,S07,S22,09-09-2026,07:07,3
TKT00724,B102,R01,S01,S05,10-09-2026,16:00,1
TKT00725,B103,R01,S05,S08,11-09-2026,19:25,2
TKT00726,B402,R04,S28,S01,12-09-2026,08:53,2
TKT00727,B101,R01,S05,S08,13-09-2026,09:11,1
TKT00728,B503,R05,S03,S20,14-09-2026,11:22,2
TKT00729,B102,R01,S01,S03,01-09-2026,18:13,3
TKT00730,B202,R02,S16,S17,02-09-2026,13:35,1
TKT00731,B403,R04,S25,S26,03-09-2026,12:08,1
TKT00732,B203,R02,S15,S17,04-09-2026,09:09,3
TKT00733,B403,R04,S25,S01,05-09-2026,07:09,3
TKT00734,B202,R02,S11,S12,06-09-2026,08:10,2
TKT00735,B301,R03,S15,S23,07-09-2026,13:34,1
TKT00736,B103,R01,S09,S10,08-09-2026,16:12,1
TKT00737,B401,R04,S05,S03,09-09-2026,11:57,1
TKT00738,B301,R03,S15,S07,10-09-2026,18:24,3
TKT00739,B103,R01,S02,S03,11-09-2026,17:47,2
TKT00740,B203,R02,S12,S13,12-09-2026,08:34,3
TKT00741,B303,R03,S15,S07,13-09-2026,12:14,2
TKT00742,B101,R01,S08,S09,14-09-2026,17:52,3
TKT00743,B402,R04,S25,S26,01-09-2026,12:59,1
TKT00744,B102,R01,S06,S08,02-09-2026,07:55,1
TKT00745,B101,R01,S03,S05,03-09-2026,17:39,3
TKT00746,B501,R05,S31,S20,04-09-2026,19:45,1
TKT00747,B201,R02,S02,S15,05-09-2026,14:47,2
TKT00748,B303,R03,S07,S22,06-09-2026,18:11,2
TKT00749,B402,R04,S26,S06,07-09-2026,18:18,2
TKT00750,B501,R05,S31,S20,08-09-2026,11:29,3
TKT00751,B302,R03,S07,S22,09-09-2026,17:42,4
TKT00752,B303,R03,S16,S06,10-09-2026,08:36,3
TKT00753,B201,R02,S11,S13,11-09-2026,08:01,3
TKT00754,B202,R02,S14,S15,12-09-2026,19:01,2
TKT00755,B202,R02,S17,S18,13-09-2026,08:40,1
TKT00756,B103,R01,S01,S02,14-09-2026,11:48,1
TKT00757,B102,R01,S05,S06,01-09-2026,09:44,2
TKT00758,B303,R03,S07,S22,02-09-2026,14:52,2
TKT00759,B101,R01,S08,S09,03-09-2026,12:06,2
TKT00760,B101,R01,S08,S10,04-09-2026,16:31,1
TKT00761,B303,R03,S07,S21,05-09-2026,07:31,4
TKT00762,B103,R01,S07,S08,06-09-2026,07:25,2
TKT00763,B103,R01,S02,S08,07-09-2026,07:41,4
TKT00764,B302,R03,S22,S23,08-09-2026,17:30,2
TKT00765,B203,R02,S17,S18,09-09-2026,20:24,1
TKT00766,B202,R02,S02,S17,10-09-2026,07:08,2
TKT00767,B402,R04,S07,S06,11-09-2026,17:46,3
TKT00768,B302,R03,S06,S07,12-09-2026,11:32,2
TKT00769,B402,R04,S24,S07,13-09-2026,09:58,3
TKT00770,B503,R05,S02,S03,14-09-2026,09:17,3
TKT00771,B403,R04,S26,S07,01-09-2026,08:07,2
TKT00772,B403,R04,S05,S03,02-09-2026,17:59,2
TKT00773,B101,R01,S01,S05,03-09-2026,16:06,2
TKT00774,B503,R05,S03,S20,04-09-2026,08:51,2
TKT00775,B303,R03,S19,S23,05-09-2026,09:11,4
TKT00776,B401,R04,S07,S05,06-09-2026,19:25,2
TKT00777,B402,R04,S24,S25,07-09-2026,14:13,1
TKT00778,B303,R03,S20,S22,08-09-2026,11:24,1
TKT00779,B202,R02,S02,S16,09-09-2026,14:39,1
TKT00780,B201,R02,S02,S14,10-09-2026,15:24,1
TKT00781,B502,R05,S31,S20,11-09-2026,18:01,3
TKT00782,B202,R02,S02,S14,12-09-2026,10:02,1
TKT00783,B302,R03,S15,S07,13-09-2026,07:36,2
TKT00784,B101,R01,S07,S09,14-09-2026,07:26,2
TKT00785,B301,R03,S06,S07,01-09-2026,17:39,1
TKT00786,B502,R05,S13,S02,02-09-2026,08:03,4
TKT00787,B202,R02,S11,S15,03-09-2026,18:10,2
TKT00788,B303,R03,S15,S22,04-09-2026,15:34,2
TKT00789,B303,R03,S16,S19,05-09-2026,16:46,1
TKT00790,B102,R01,S05,S08,06-09-2026,19:31,3
TKT00791,B303,R03,S22,S23,07-09-2026,13:47,2
TKT00792,B303,R03,S15,S21,08-09-2026,08:09,2
TKT00793,B401,R04,S05,S03,09-09-2026,09:20,3
TKT00794,B103,R01,S07,S09,10-09-2026,13:32,1
TKT00795,B301,R03,S06,S07,11-09-2026,18:21,3
TKT00796,B403,R04,S25,S05,12-09-2026,16:44,2
TKT00797,B401,R04,S28,S01,13-09-2026,19:16,2
TKT00798,B103,R01,S06,S09,14-09-2026,19:40,1
TKT00799,B302,R03,S22,S23,01-09-2026,20:36,1
TKT00800,B103,R01,S05,S10,02-09-2026,19:42,1
TKT00801,B201,R02,S16,S18,03-09-2026,07:11,2
TKT00802,B303,R03,S20,S22,04-09-2026,17:45,2
TKT00803,B201,R02,S02,S17,05-09-2026,19:55,1
TKT00804,B502,R05,S13,S04,06-09-2026,07:53,3
TKT00805,B203,R02,S11,S14,07-09-2026,18:33,1
TKT00806,B301,R03,S21,S22,08-09-2026,08:22,1
TKT00807,B101,R01,S05,S06,09-09-2026,08:17,2
TKT00808,B303,R03,S19,S20,10-09-2026,17:33,2
TKT00809,B103,R01,S01,S02,11-09-2026,17:59,2
TKT00810,B201,R02,S11,S12,12-09-2026,08:43,1
TKT00811,B203,R02,S15,S16,13-09-2026,09:36,2
TKT00812,B303,R03,S21,S23,14-09-2026,15:59,1
TKT00813,B102,R01,S09,S10,01-09-2026,19:59,3
TKT00814,B401,R04,S05,S01,02-09-2026,08:21,2
TKT00815,B102,R01,S07,S08,03-09-2026,08:34,1
TKT00816,B102,R01,S03,S05,04-09-2026,17:27,3
TKT00817,B403,R04,S24,S26,05-09-2026,08:14,1
TKT00818,B302,R03,S20,S21,06-09-2026,08:39,3
TKT00819,B303,R03,S15,S23,07-09-2026,07:41,1
TKT00820,B201,R02,S16,S18,08-09-2026,16:11,2
TKT00821,B303,R03,S16,S21,09-09-2026,16:39,1
TKT00822,B103,R01,S04,S08,10-09-2026,18:01,1
TKT00823,B503,R05,S07,S20,11-09-2026,18:32,2
TKT00824,B101,R01,S02,S04,12-09-2026,17:29,1
TKT00825,B102,R01,S07,S08,13-09-2026,12:49,2
TKT00826,B503,R05,S02,S04,14-09-2026,09:09,2
TKT00827,B403,R04,S28,S01,01-09-2026,14:33,1
TKT00828,B201,R02,S16,S18,02-09-2026,13:00,1
TKT00829,B303,R03,S16,S22,03-09-2026,16:01,1
TKT00830,B402,R04,S26,S05,04-09-2026,15:42,2
TKT00831,B103,R01,S05,S06,05-09-2026,17:04,2
TKT00832,B303,R03,S20,S21,06-09-2026,18:58,1
TKT00833,B403,R04,S03,S28,07-09-2026,17:57,1
TKT00834,B502,R05,S02,S04,08-09-2026,17:09,3
TKT00835,B101,R01,S07,S09,09-09-2026,09:26,4
TKT00836,B103,R01,S09,S10,10-09-2026,18:46,1
TKT00837,B502,R05,S29,S02,11-09-2026,14:08,1
TKT00838,B401,R04,S26,S03,12-09-2026,20:34,1
TKT00839,B303,R03,S16,S23,13-09-2026,19:41,3
TKT00840,B201,R02,S13,S02,14-09-2026,13:40,1
TKT00841,B301,R03,S06,S22,01-09-2026,06:10,1
TKT00842,B303,R03,S16,S20,02-09-2026,11:22,3
TKT00843,B102,R01,S06,S09,03-09-2026,19:30,1
TKT00844,B401,R04,S07,S05,04-09-2026,21:46,1
TKT00845,B103,R01,S08,S10,05-09-2026,18:54,3
TKT00846,B302,R03,S20,S22,06-09-2026,18:38,3
TKT00847,B203,R02,S14,S18,07-09-2026,14:28,1
TKT00848,B101,R01,S04,S07,08-09-2026,10:54,1
TKT00849,B503,R05,S30,S31,09-09-2026,19:18,3
TKT00850,B401,R04,S03,S28,10-09-2026,18:50,1
TKT00851,B403,R04,S24,S03,11-09-2026,07:57,2
TKT00852,B403,R04,S05,S03,12-09-2026,09:57,2
TKT00853,B303,R03,S16,S19,13-09-2026,08:36,2
TKT00854,B103,R01,S09,S10,14-09-2026,18:08,1
TKT00855,B101,R01,S05,S07,01-09-2026,07:28,1
TKT00856,B101,R01,S09,S10,02-09-2026,19:45,2
TKT00857,B303,R03,S06,S07,03-09-2026,17:55,3
TKT00858,B101,R01,S01,S07,04-09-2026,14:13,2
TKT00859,B403,R04,S24,S07,05-09-2026,11:24,4
TKT00860,B102,R01,S01,S03,06-09-2026,17:07,1
TKT00861,B403,R04,S25,S26,07-09-2026,17:08,2
TKT00862,B202,R02,S14,S18,08-09-2026,17:49,1
TKT00863,B102,R01,S06,S08,09-09-2026,18:12,3
TKT00864,B103,R01,S09,S10,10-09-2026,18:56,2
TKT00865,B303,R03,S06,S07,11-09-2026,18:56,2
TKT00866,B101,R01,S07,S08,12-09-2026,17:08,4
TKT00867,B401,R04,S25,S01,13-09-2026,09:52,2
TKT00868,B103,R01,S07,S09,14-09-2026,15:53,3
TKT00869,B203,R02,S11,S12,01-09-2026,17:09,2
TKT00870,B103,R01,S07,S09,02-09-2026,08:35,2
TKT00871,B502,R05,S11,S13,03-09-2026,18:49,2
TKT00872,B303,R03,S21,S23,04-09-2026,20:01,1
TKT00873,B201,R02,S16,S17,05-09-2026,09:41,2
TKT00874,B402,R04,S07,S03,06-09-2026,07:07,2
TKT00875,B303,R03,S20,S22,07-09-2026,19:01,2
TKT00876,B101,R01,S02,S07,08-09-2026,16:25,1
TKT00877,B402,R04,S25,S03,09-09-2026,19:22,2
TKT00878,B301,R03,S06,S21,10-09-2026,17:48,2
TKT00879,B303,R03,S19,S07,11-09-2026,07:49,3
TKT00880,B103,R01,S07,S10,12-09-2026,19:26,4
TKT00881,B101,R01,S01,S02,13-09-2026,17:57,1
TKT00882,B103,R01,S08,S09,14-09-2026,18:24,1
TKT00883,B201,R02,S15,S18,01-09-2026,10:58,1
TKT00884,B103,R01,S08,S09,02-09-2026,08:45,3
TKT00885,B303,R03,S06,S07,03-09-2026,09:31,2
TKT00886,B301,R03,S06,S21,04-09-2026,09:23,2
TKT00887,B202,R02,S16,S17,05-09-2026,07:16,2
TKT00888,B102,R01,S04,S08,06-09-2026,19:39,4
TKT00889,B502,R05,S11,S03,07-09-2026,17:05,1
TKT00890,B203,R02,S16,S17,08-09-2026,07:07,1
TKT00891,B503,R05,S31,S07,09-09-2026,12:34,1
TKT00892,B102,R01,S07,S10,10-09-2026,09:22,2
TKT00893,B102,R01,S01,S02,11-09-2026,17:40,1
TKT00894,B201,R02,S12,S13,12-09-2026,16:35,2
TKT00895,B403,R04,S03,S01,13-09-2026,09:12,2
TKT00896,B501,R05,S13,S03,14-09-2026,13:31,1
TKT00897,B203,R02,S13,S02,01-09-2026,07:56,3
TKT00898,B503,R05,S02,S20,02-09-2026,19:40,1
